text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted
"TWITCH: Here are new ways for people to give you money
YOUTUBE: We're calling this new tool the Demonetization Bot 3000",False,42,PaulTassi,2017-04-19 17:28:55,False,8.547480532401971e+17,8.547486581847204e+17,202674661.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",PaulTassi,6,False,False
The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https:/ https://t.co/TIXQkLAj6i,False,0,,2017-04-19 17:25:19,False,,8.5474775522227e+17,,"<a href=""http://onlywire.com/"" rel=""nofollow"">OnlyWire / Official App</a>",aakruthireddy,0,False,False
The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https:/ https://t.co/O2h2yE2cWB,False,0,,2017-04-19 17:25:19,False,,8.547477546980352e+17,,"<a href=""http://onlywire.com/"" rel=""nofollow"">OnlyWire / Official App</a>",shilpatiwari122,0,False,False
The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https:/ https://t.co/2j67zjVsHY,False,0,,2017-04-19 17:25:19,False,,8.547477546435667e+17,,"<a href=""http://onlywire.com/"" rel=""nofollow"">OnlyWire / Official App</a>",vibhore_patel,0,False,False
The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https:/ https://t.co/yIKVUYPAum,False,0,,2017-04-19 17:25:19,False,,8.547477545973637e+17,,"<a href=""http://onlywire.com/"" rel=""nofollow"">OnlyWire / Official App</a>",nick123dsouza1,0,False,False
The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https:/ https://t.co/eqFuJDlGVt,False,0,,2017-04-19 17:25:19,False,,8.547477529406751e+17,,"<a href=""http://onlywire.com/"" rel=""nofollow"">OnlyWire / Official App</a>",mmanishkale2011,0,False,False
The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https:/ https://t.co/jhu1zu2XRQ,False,0,,2017-04-19 17:25:19,False,,8.547477517787462e+17,,"<a href=""http://onlywire.com/"" rel=""nofollow"">OnlyWire / Official App</a>",AlexMoon43,0,False,False
The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https:/ https://t.co/x4UcLf0lFA,False,0,,2017-04-19 17:25:19,False,,8.547477517451918e+17,,"<a href=""http://onlywire.com/"" rel=""nofollow"">OnlyWire / Official App</a>",jogindarsingh22,0,False,False
The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https:/ https://t.co/vS9lvevYQ3,False,0,,2017-04-19 17:25:18,False,,8.547477512209981e+17,,"<a href=""http://onlywire.com/"" rel=""nofollow"">OnlyWire / Official App</a>",karansing5991,0,False,False
The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https:/ https://t.co/7UyaKsBdQ3,False,0,,2017-04-19 17:25:18,False,,8.5474775028147e+17,,"<a href=""http://onlywire.com/"" rel=""nofollow"">OnlyWire / Official App</a>",mleora2017,0,False,False
The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https:/ https://t.co/zBSHbJdRnS,False,0,,2017-04-19 17:25:17,False,,8.547477464269249e+17,,"<a href=""http://onlywire.com/"" rel=""nofollow"">OnlyWire / Official App</a>",kalgutkar201,0,False,False
The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https:/ https://t.co/TduBiEV0k1,False,0,,2017-04-19 17:25:17,False,,8.547477446653092e+17,,"<a href=""http://onlywire.com/"" rel=""nofollow"">OnlyWire / Official App</a>",rajenda10367639,0,False,False
The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https:/ https://t.co/xk2RGncBnP,False,0,,2017-04-19 17:25:16,False,,8.547477427903529e+17,,"<a href=""http://onlywire.com/"" rel=""nofollow"">OnlyWire / Official App</a>",vinayvishwaram2,0,False,False
The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https:/ https://t.co/fHhoS8jBux,False,0,,2017-04-19 17:25:16,False,,8.547477404290702e+17,,"<a href=""http://onlywire.com/"" rel=""nofollow"">OnlyWire / Official App</a>",VenakataVeena,0,False,False
The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https:/ https://t.co/VJJrWxsTBR,False,0,,2017-04-19 17:25:16,False,,8.547477402486948e+17,,"<a href=""http://onlywire.com/"" rel=""nofollow"">OnlyWire / Official App</a>",awesomeprem2011,0,False,False
The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https:/ https://t.co/kcC3aeZh5y,False,0,,2017-04-19 17:25:15,False,,8.547477376816906e+17,,"<a href=""http://onlywire.com/"" rel=""nofollow"">OnlyWire / Official App</a>",rameshvaidya201,0,False,False
The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https:/ https://t.co/XnPSV8L8ZL,False,0,,2017-04-19 17:25:15,False,,8.547477371783741e+17,,"<a href=""http://onlywire.com/"" rel=""nofollow"">OnlyWire / Official App</a>",ananyapuri77,0,False,False
The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https:/ https://t.co/JzaV09EMLo,False,0,,2017-04-19 17:25:15,False,,8.547477369897286e+17,,"<a href=""http://onlywire.com/"" rel=""nofollow"">OnlyWire / Official App</a>",misterpeter2017,0,False,False
The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https:/ https://t.co/znWtkIsH3e,False,0,,2017-04-19 17:25:15,False,,8.547477367171031e+17,,"<a href=""http://onlywire.com/"" rel=""nofollow"">OnlyWire / Official App</a>",omkarrawat20171,0,False,False
The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https:/ https://t.co/BG4rBaFYGW,False,0,,2017-04-19 17:25:15,False,,8.547477357859512e+17,,"<a href=""http://onlywire.com/"" rel=""nofollow"">OnlyWire / Official App</a>",dhanu_jairaj,0,False,False
The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https:/ https://t.co/IDBsQ8GZxH,False,0,,2017-04-19 17:25:14,False,,8.547477303962296e+17,,"<a href=""http://onlywire.com/"" rel=""nofollow"">OnlyWire / Official App</a>",RavinaBajpai,0,False,False
The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https:/ https://t.co/ePV9f4rwSv,False,0,,2017-04-19 17:25:13,False,,8.547477284291584e+17,,"<a href=""http://onlywire.com/"" rel=""nofollow"">OnlyWire / Official App</a>",premnat77872313,0,False,False
The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https:/ https://t.co/aOC1ICLHJz,False,0,,2017-04-19 17:25:13,False,,8.547477263026381e+17,,"<a href=""http://onlywire.com/"" rel=""nofollow"">OnlyWire / Official App</a>",prerna762,0,False,False
The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https:/ https://t.co/3wPM5P7DJs,False,0,,2017-04-19 17:25:12,False,,8.547477260131369e+17,,"<a href=""http://onlywire.com/"" rel=""nofollow"">OnlyWire / Official App</a>",premnatalie89,0,False,False
The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https:/ https://t.co/CgNm0CmCTd,False,0,,2017-04-19 17:25:12,False,,8.547477257153862e+17,,"<a href=""http://onlywire.com/"" rel=""nofollow"">OnlyWire / Official App</a>",rekeshsingh891,0,False,False
The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https:/ https://t.co/p5KyjgrrcZ,False,0,,2017-04-19 17:25:12,False,,8.547477229429062e+17,,"<a href=""http://onlywire.com/"" rel=""nofollow"">OnlyWire / Official App</a>",sonakshirao151,0,False,False
The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https:/ https://t.co/qmpDJ15ZlV,False,0,,2017-04-19 17:25:12,False,,8.547477224857805e+17,,"<a href=""http://onlywire.com/"" rel=""nofollow"">OnlyWire / Official App</a>",shivash27668993,0,False,False
The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https:/ https://t.co/egDLVcWpwy,False,0,,2017-04-19 17:25:12,False,,8.547477222131425e+17,,"<a href=""http://onlywire.com/"" rel=""nofollow"">OnlyWire / Official App</a>",shilpaseth12017,0,False,False
"RT @NSuMEeT1: @kamaaaa6 Demonetization is good for us, still your party have back money so sorry about your back money Save Delhi from Arvi",False,0,,2017-04-19 17:10:00,False,,8.547439007660524e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",choudharylaxmi,1,True,False
Pepsi Ad Commercial with Kendall Jenner Exposed Real Reason of Youtube Demonetization Urdu/Hindi https://t.co/3voR2KXaCy,False,0,,2017-04-19 16:50:09,False,,8.54738902191489e+17,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",nadirfsosa,0,False,False
@radharaju18 @pbhushan1 all these r victims of demonetization,False,1,radharaju18,2017-04-19 16:36:46,False,8.547322965066916e+17,8.547355346562908e+17,308329253.0,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>",ravi_poruri,0,False,False
@JanLokPaal O ho demonetization problem still you have back money I'm so sorry about your back money Save Delhi fro https://t.co/D0Pwlgjmro,False,1,JanLokPaal,2017-04-19 16:31:16,True,8.547319210745283e+17,8.547341509805548e+17,368759853.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NSuMEeT1,0,False,False
"@kamaaaa6 Demonetization is good for us, still your party have back money so sorry about your back money Save Delhi https://t.co/Fsg8JRjtIk",False,2,kamaaaa6,2017-04-19 16:25:21,True,8.547311085330964e+17,8.5473266079889e+17,344194221.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NSuMEeT1,1,False,False
@sumanthraman Spineless Tamil media. They are courage to show polls on demonetization.,False,0,sumanthraman,2017-04-19 16:24:11,False,8.547251882014966e+17,8.547323705530327e+17,54436268.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",mehanats,0,False,False
"#demonetization scam zAdaniAmbani scam 11K arab spend on ad scam,bank's crores loan weave off BJP govt full of scam? https://t.co/IajiX5IFmi",False,0,,2017-04-19 16:22:24,False,,8.547319210745281e+17,,"<a href=""http://www.twitpane.com"" rel=""nofollow"">TwitPane Android</a>",JanLokPaal,0,False,False
Pepsi Ad Commercial with Kendall Jenner Exposed Real Reason of Youtube Demonetization Urdu/Hindi https://t.co/cE1UxN6tsO,False,1,,2017-04-19 16:21:00,False,,8.547315674361119e+17,,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",watchersarmy,0,False,False
"#demonetization scam, Adani/Ambani scam , 11K arab spend on ad scam,bank's crores loan weave off scam etc etc namo https://t.co/GvEkOVoB64",False,9,,2017-04-19 16:19:11,True,,8.547311085330963e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",kamaaaa6,9,False,False
"After  demonetization, the central government had said that there will be no problems to common man, but still common man facing problems",False,1,,2017-04-19 15:54:07,False,,8.547248018600346e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ahprasad031294,0,False,False
@Mathiasian @jkellyr @YouTube And somehow not subject to demonetization,False,0,Mathiasian,2017-04-19 15:52:36,False,8.408424653597532e+17,8.547244194484797e+17,75736238.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",lostangleos,0,False,False
Prayers requested.  We have the money we need for the revival meetings.  But we cant ACCESS it due to demonetization!  #thisisindia,False,0,,2017-04-19 15:29:43,False,,8.547186608957562e+17,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",claycups,0,False,False
"Deconstructing 'development' &amp; state-citizen relationship through spectacular event: ""performing demonetization"" https://t.co/Y0plrPlV7F",False,2,,2017-04-19 15:28:11,True,,8.547182742900122e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",becca_savory,1,False,False
"Indias Caste System, Social Inequality and Demonetization https://t.co/Ki3Hl52W0A via @grtvnews",False,0,,2017-04-19 15:28:02,False,,8.547182375101766e+17,,"<a href=""http://linkis.com"" rel=""nofollow"">Linkis: turn sharing into growth</a>",AvijitSinha5,0,False,False
"RT @siddhu_75: Report card of #NamamiGange , #smartcity , #demonetization ..No one is asking. @narendramodi having fun as liberati busy w #",False,0,,2017-04-19 15:25:02,False,,8.54717481201619e+17,,"<a href=""http://mattjewell.net"" rel=""nofollow"">SCBotBackend</a>",smartcityfeed,1,True,False
"Report card of #NamamiGange , #smartcity , #demonetization ..No one is asking. @narendramodi having fun as liberati busy w #yogi #cow #azan",False,1,,2017-04-19 15:23:20,False,,8.547170563017523e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",siddhu_75,1,False,False
@dhume @TheJaggi Modi has shown the courage expected from a PM which enjoys full majority time and again. You dont https://t.co/hvh5GueyFv,False,0,dhume,2017-04-19 15:17:07,True,8.547105139761848e+17,8.547154898551644e+17,47685065.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",peedjariasedras,0,False,False
Where are those dogs who started barking against demonetization. Padhna aata  hain to padh lo aur samjh lo. https://t.co/Rf67EsxCjs,False,0,,2017-04-19 15:09:18,False,,8.547135241693267e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",indu_jha,1,False,False
"""In #India Demonetization leads to more digital #payments"" muses #SanFrancisco #Fed - @sffed
https://t.co/7lKuvVscA0",False,1,,2017-04-19 15:06:02,False,,8.547127020941312e+17,,"<a href=""http://klout.com"" rel=""nofollow"">Post with Klout</a>",TJIvinjack,0,False,False
"Indias Caste System, Social Inequality and Demonetization https://t.co/8rPQYRsH3g via @grtvnews Have we forgotten this, not 6 months up yet",False,0,,2017-04-19 15:04:32,False,,8.54712323964928e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",swarochak,0,False,False
This article sums it up pretty well in the context of #demonetization. Esp. the ending leaves a lasting impression https://t.co/SHinsSWtv7,False,0,,2017-04-19 14:58:56,True,,8.547109145068666e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",swarochak,0,False,False
@subavinash Well apart from being that <U+261D><U+FE0F>...i think he is a victim of demonetization. <ed><U+00A0><U+00BD><ed><U+00B8><U+0089><ed><U+00A0><U+00BD><ed><U+00B8><U+0089><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>,False,0,subavinash,2017-04-19 14:52:45,False,8.546515962648207e+17,8.547093602783315e+17,169045174.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ashutoshpaarcha,0,False,False
"RT @Stupidosaur: @mgrg7 Because AAP is deliberately acting defeatist about demonetization, Aadhaar, EVM everything and pushing CCTV type CI",False,0,,2017-04-19 14:45:07,False,,8.547074372863098e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Stupidosaur,1,True,False
"@mgrg7 Because AAP is deliberately acting defeatist about demonetization, Aadhaar, EVM everything and pushing CCTV https://t.co/28zthFLkG5",False,0,mgrg7,2017-04-19 14:44:57,True,8.547071678107894e+17,8.547073970293801e+17,2575407582.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Stupidosaur,1,False,False
"Soldiers were ""dying at the border"" only during demonetization.. https://t.co/dNknpUGMfW",False,0,,2017-04-19 14:42:52,False,,8.547068711013089e+17,,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",lordludus,0,False,False
RT @Stupidosaur: @mgrg7 @ArvindKejriwal @AamAadmiParty Also Kejri just did useless bhashanbaaji on TV for demonetization when a legal solut,False,0,,2017-04-19 14:39:36,False,,8.547060500243539e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Stupidosaur,2,True,False
